1523.706,1518.057,86.854
1523.459,1517.835,86.854
1522.983,1517.33,86.821
1522.14,1516.575,86.788
1520.803,1515.267,86.688
1519.343,1513.823,86.621
1517.986,1512.574,86.588
1516.57,1511.258,86.522
1515.159,1509.935,86.422
1513.771,1508.58,86.355
1512.403,1507.114,86.255
1510.828,1505.752,86.189
1509.345,1504.421,86.122
1507.817,1502.985,86.022
1506.471,1501.745,85.956
1505.044,1500.425,85.856
1503.724,1499.072,85.789
1502.243,1497.758,85.722
1500.746,1496.355,85.689
1499.3,1495.022,85.556
1497.976,1493.593,85.523
1496.451,1492.327,85.423
1494.834,1490.745,85.356
1493.408,1489.483,85.29
1491.985,1488.002,85.19
1490.36,1486.613,85.123
1488.93,1485.335,85.023
1487.576,1484.029,84.957
1486.193,1482.64,84.89
1484.815,1481.288,84.79
1483.531,1480.052,84.724
1482.168,1478.859,84.69
1480.709,1477.469,84.59
1479.379,1476.183,84.524
1478.067,1474.813,84.457
1476.508,1473.504,84.324
1475.022,1472.106,84.258
1473.677,1470.735,84.158
1472.245,1469.489,84.124
1470.823,1468.123,84.091
1469.506,1466.871,83.958
1468.202,1465.461,83.891
1466.702,1464.325,83.858
1465.281,1462.942,83.758
1464.075,1461.541,83.692
1462.566,1460.402,83.625
1461.052,1458.998,83.525
1459.756,1457.699,83.459
1458.494,1456.427,83.425
1456.901,1455.186,83.292
1455.614,1453.855,83.259
1454.316,1452.492,83.192
1452.865,1451.14,83.092
1451.44,1449.797,82.992
1450.168,1448.703,82.926
1448.938,1447.32,82.859
1447.478,1446.034,82.793
1446.14,1444.866,82.726
1444.967,1443.419,82.659
1443.559,1442.268,82.593
1442.124,1440.977,82.493
1440.804,1439.645,82.426
1439.578,1438.413,82.393
1438.175,1437.238,82.293
1436.772,1435.931,82.227
1435.479,1434.563,82.16
1434.208,1433.521,82.06
1432.791,1432.117,81.994
1431.623,1430.947,81.96
1430.223,1429.544,81.86
1428.977,1428.456,81.794
1427.62,1427.187,81.694
1426.34,1425.877,81.627
1424.928,1424.58,81.594
1423.592,1423.397,81.527
1422.29,1422.264,81.428
1421.086,1420.897,81.361
1419.816,1419.793,81.261
1418.385,1418.43,81.228
1416.981,1417.146,81.161
1415.714,1415.952,81.061
1414.399,1414.694,80.995
1413.243,1413.538,80.928
1412.056,1412.236,80.862
1410.9,1411.193,80.795
1409.74,1410.045,80.728
1408.43,1408.461,80.629
1407.016,1407.414,80.595
1405.71,1406.065,80.529
1404.511,1404.989,80.429
1403.361,1403.641,80.362
1401.969,1402.473,80.329
1400.665,1401.294,80.229
1399.407,1399.972,80.162
1398.135,1398.901,80.096
1396.712,1397.584,80.029
1395.223,1396.208,79.963
1393.992,1395.078,79.896
1392.776,1393.888,79.796
1391.621,1392.8,79.763
