1458.28,79.535
1457.419,79.502
1456.923,79.468
1456.417,79.402
1455.865,79.402
1455.379,79.369
1454.887,79.335
1454.141,79.302
1453.605,79.302
1453.174,79.269
1451.023,79.135
1450.49,79.102
1449.947,79.069
1448.066,78.969
1447.65,78.936
1447.109,78.902
1446.645,78.902
1445.581,78.836
1445.082,78.836
1444.449,78.769
1444.005,78.736
1443.243,78.703
1442.768,78.669
1442.269,78.669
1441.788,78.636
1441.213,78.636
1440.74,78.569
1440.166,78.536
1439.7,78.503
1439.093,78.47
1438.568,78.47
1437.808,78.436
1437.335,78.37
1436.863,78.336
1436.382,78.336
1435.83,78.303
1435.365,78.303
1434.76,78.27
1434.265,78.237
1433.639,78.17
1433.2,78.137
1432.38,78.137
1431.924,78.103
1431.46,78.07
1430.97,78.037
1430.486,78.037
1429.957,78.003
1429.385,77.937
1428.892,77.937
1428.318,77.904
1427.827,77.87
1427.054,77.837
1426.575,77.804
1426.126,77.737
1425.62,77.737
1425.122,77.704
1424.605,77.704
1424.047,77.671
1423.587,77.637
1423.021,77.604
1422.542,77.604
1421.74,77.537
1421.344,77.504
1420.764,77.471
1420.282,77.471
1419.834,77.438
1419.357,77.404
1418.776,77.404
1418.299,77.371
1417.687,77.304
1417.266,77.271
1416.495,77.238
1415.974,77.238
1415.507,77.204
1415.062,77.204
1414.561,77.171
1414.064,77.105
1413.507,77.071
1413.038,77.038
1412.523,77.038
1412.008,77.005
1411.535,77.005
1410.778,76.971
1410.293,76.905
1409.87,76.872
1409.265,76.872
1408.754,76.838
1408.278,76.805
1407.787,76.772
1407.206,76.772
1406.683,76.705
1405.957,76.672
1405.456,76.638
1405.003,76.638
1404.568,76.605
1404.048,76.605
1403.592,76.572
1403.022,76.539
1402.562,76.472
1402.031,76.472
1401.544,76.439
1400.784,76.405
1400.305,76.372
1399.872,76.372
1399.375,76.339
1398.923,76.272
1398.376,76.272
1397.825,76.239
1397.379,76.206
1396.785,76.206
1396.369,76.172
1395.634,76.139
1395.146,76.072
1394.712,76.039
1394.212,76.039
1393.716,76.006
1393.317,76.006
1392.751,75.973
1392.274,75.973
1391.678,75.939
1391.23,75.873
1390.45,75.839
1390.007,75.806
1389.564,75.773
1389.12,75.773
1388.671,75.74
1388.194,75.74
1387.639,75.706
1387.217,75.64
1386.636,75.64
1386.179,75.606
1385.48,75.573
1385.018,75.54
1384.528,75.54
1384.04,75.506
1383.596,75.44
1383.119,75.44
1382.611,75.407
1382.169,75.373
1381.609,75.373
1381.163,75.34
1380.406,75.307
1379.974,75.24
1379.531,75.24
1379.043,75.207
1378.592,75.207
1378.152,75.174
1377.549,75.14
1377.045,75.107
1376.61,75.107
1376.106,75.04
1375.336,75.007
1374.904,74.974
1374.464,74.974
1373.974,74.94
1373.55,74.94
1373.033,74.907
