1383.261,79.535
1382.365,79.502
1381.828,79.468
1381.308,79.402
1380.808,79.402
1380.3,79.369
1379.77,79.335
1379.231,79.302
1378.528,79.302
1378.084,79.269
1375.936,79.135
1375.409,79.102
1374.9,79.069
1372.996,78.969
1372.501,78.936
1372.018,78.902
1371.522,78.902
1370.543,78.836
1369.995,78.836
1369.497,78.769
1368.888,78.736
1368.385,78.703
1367.633,78.669
1367.103,78.669
1366.645,78.636
1366.16,78.636
1365.646,78.569
1365.16,78.536
1364.558,78.503
1364.08,78.47
1363.466,78.47
1362.94,78.436
1362.235,78.37
1361.753,78.336
1361.294,78.336
1360.799,78.303
1360.25,78.303
1359.772,78.27
1359.198,78.237
1358.715,78.17
1358.106,78.137
1357.636,78.137
1356.806,78.103
1356.377,78.07
1355.886,78.037
1355.365,78.037
1354.893,78.003
1354.409,77.937
1353.818,77.937
1353.377,77.904
1352.774,77.87
1352.29,77.837
1351.54,77.804
1351.069,77.737
1350.542,77.737
1350.062,77.704
1349.549,77.704
1349.045,77.671
1348.458,77.637
1347.98,77.604
1347.424,77.604
1346.917,77.537
1346.198,77.504
1345.722,77.471
1345.254,77.471
1344.757,77.438
1344.272,77.404
1343.817,77.404
1343.201,77.371
1342.766,77.304
1342.163,77.271
1341.713,77.238
1340.913,77.238
1340.449,77.204
1339.968,77.204
1339.538,77.171
1339.011,77.105
1338.536,77.071
1337.975,77.038
1337.503,77.038
1336.999,77.005
1336.525,77.005
1335.744,76.971
1335.266,76.905
1334.818,76.872
1334.345,76.872
1333.793,76.838
1333.249,76.805
1332.744,76.772
1332.256,76.772
1331.654,76.705
1331.242,76.672
1330.472,76.638
1330.027,76.638
1329.563,76.605
1329.084,76.605
1328.574,76.572
1328.117,76.539
1327.576,76.472
1327.088,76.472
1326.491,76.439
1326.079,76.405
1325.311,76.372
1324.869,76.372
1324.375,76.339
1323.927,76.272
1323.458,76.272
1322.974,76.239
1322.391,76.206
1321.942,76.206
1321.357,76.172
1320.877,76.139
1320.157,76.072
1319.678,76.039
1319.24,76.039
1318.764,76.006
1318.284,76.006
1317.824,75.973
1317.241,75.973
1316.771,75.939
1316.242,75.873
1315.74,75.839
1315.036,75.806
1314.602,75.773
1314.132,75.773
1313.642,75.74
1313.18,75.74
1312.745,75.706
1312.203,75.64
1311.726,75.64
1311.134,75.606
1310.688,75.573
1309.988,75.54
1309.517,75.54
1309.056,75.506
1308.571,75.44
1308.135,75.44
1307.713,75.407
1307.147,75.373
1306.686,75.373
1306.154,75.34
1305.724,75.307
1304.947,75.24
1304.526,75.24
1304.059,75.207
1303.575,75.207
1303.104,75.174
1302.655,75.14
1302.111,75.107
1301.655,75.107
1301.129,75.04
1300.703,75.007
1300.009,74.974
1299.528,74.974
1299.057,74.94
1298.632,74.94
1298.13,74.907
1297.708,74.874
1297.148,74.874
1296.729,74.807
1296.174,74.774
1295.722,74.741
1295.012,74.741
1294.602,74.707
1294.149,74.674
1293.681,74.674
1293.215,74.608
1292.739,74.574
1292.208,74.574
1291.762,74.541
1291.238,74.508
1290.809,74.508
1290.088,74.474
1289.603,74.408
1289.219,74.374
1288.739,74.374
1288.239,74.341
1287.822,74.308
1287.219,74.308
1286.744,74.275
1286.07,74.208
1285.533,74.208
1284.619,74.141
1283.997,74.141
1283.433,74.108
1282.84,74.042
1282.171,74.042
1281.532,73.975
1280.792,73.942
1280.108,73.908
1279.266,73.875
1278.599,73.842
1277.506,73.775
1276.776,73.742
1276.018,73.709
1275.334,73.642
1274.454,73.575
1273.714,73.542
1272.696,73.509
1271.833,73.476
1270.767,73.442
1269.88,73.342
1268.475,73.276
1267.64,73.243
1266.78,73.209
1265.834,73.143
1264.691,73.076
1263.678,73.043
1262.442,72.943
1261.427,72.876
1260.2,72.843
1259.172,72.81
1257.546,72.677
1256.239,72.643
1254.987,72.543
1253.692,72.477
1252.319,72.41
1251.047,72.31
1249.491,72.277
1248.228,72.177
1246.661,72.111
1245.358,72.044
1243.353,71.911
1242.088,71.844
1240.823,71.778
1239.583,71.711
1238.23,71.644
1236.364,71.545
1234.01,71.445
1232.084,71.345
1229.72,71.212
1227.864,71.078
1224.762,70.945
1222.87,70.812
1220.985,70.745
1219.109,70.612
1217.027,70.512
1215.143,70.379
1212.877,70.246
1210.985,70.179
1208.705,70.046
1206.828,69.946
1203.835,69.78
1201.972,69.713
1200.132,69.58
1198.254,69.48
1196.316,69.347
1194.432,69.281
1192.176,69.147
1190.361,69.048
1188.14,68.948
1186.26,68.848
1183.428,68.681
1181.554,68.548
1179.689,68.482
1177.857,68.348
1176.048,68.248
1174.279,68.149
1172.056,68.049
1170.258,67.916
1168.093,67.849
1166.274,67.749
1163.443,67.616
1161.673,67.483
1159.897,67.383
1158.141,67.283
1156.162,67.183
1154.453,67.083
1152.309,66.983
1150.51,66.85
1148.371,66.784
1146.669,66.65
1143.825,66.55
1142.142,66.417
1140.435,66.284
1138.678,66.218
1136.736,66.084
1134.963,66.018
1132.942,65.885
1131.188,65.818
1129.09,65.718
1127.381,65.618
1124.678,65.452
1122.961,65.385
1121.213,65.252
1119.469,65.185
1117.741,65.052
1116.106,64.986
