-0.004,8.51,34.9,0,0,0,0,0,0
0.03,8.569,34.895,0,0,0,0,0,0
-0.004,8.534,34.968,0,0,0,0,0,0
-0.004,8.533,34.909,0,0,0,0,0,0
-0.004,8.558,34.986,0,0,0,0,0,0
-0.004,8.526,35.008,0,0,0,0,0,0
0.03,8.551,34.936,0,0,0,0,0,0
-0.004,8.552,34.924,0,0,0,0,0,0
-0.004,8.548,34.868,0,0,0,0,0,0
-0.004,8.524,35.013,0,0,0,0,0,0
-0.004,8.594,34.957,0,0,0,0,0,0
-0.004,8.561,34.928,0,0,0,0,0,0
-0.004,8.565,34.994,0,0,0,0,0,0
0.03,8.578,34.955,0,0,0,0,0,0
0.03,8.588,34.932,0,0,0,0,0,0
-0.004,8.573,34.987,0,0,0,0,0,0
-0.004,8.567,35.013,0,0,0,0,0,0
-0.004,8.559,34.995,0,0,0,0,0,0
-0.004,8.523,34.943,0,0,0,0,0,0
0.03,8.543,35.036,0,0,0,0,0,0
-0.004,8.571,34.89,0,0,0,0,0,0
-0.004,8.566,34.942,0,0,0,0,0,0
-0.004,8.522,34.945,0,0,0,0,0,0
-0.004,8.573,34.996,0,0,0,0,0,0
0.03,8.551,34.972,0,0,0,0,0,0
-0.004,8.519,34.966,0,0,0,0,0,0
0.03,8.53,35.048,0,0,0,0,0,0
0.03,8.513,34.955,0,0,0,0,0,0
0.03,8.539,34.963,0,0,0,0,0,0
-0.004,8.516,35.029,0,0,0,0,0,0
-0.004,8.478,35.126,0,0,0,0,0,0
0.03,8.533,34.958,0,0,0,0,0,0
-0.004,8.521,35.031,0,0,0,0,0,0
-0.004,8.474,35.056,0,0,0,0,0,0
-0.004,8.492,35.056,0,0,0,0,0,0
-0.004,8.539,35.006,0,0,0,0,0,0
-0.004,8.552,34.979,0,0,0,0,0,0
-0.004,8.49,35.011,0,0,0,0,0,0
-0.004,8.562,35.018,0,0,0,0,0,0
0.03,8.536,35.061,0,0,0,0,0,0
-0.004,8.524,35.064,0,0,0,0,0,0
0.03,8.539,34.969,0,0,0,0,0,0
-0.004,8.537,34.966,0,0,0,0,0,0
0.03,8.545,34.999,0,0,0,0,0,0
-0.004,8.476,34.996,0,0,0,0,0,0
-0.004,8.52,35.065,0,0,0,0,0,0
-0.004,8.537,34.993,0,0,0,0,0,0
-0.004,8.503,34.985,0,0,0,0,0,0
-0.004,8.547,35.074,0,0,0,0,0,0
-0.004,8.493,35.001,0,0,0,0,0,0
-0.004,8.546,35.107,0,0,0,0,0,0
-0.004,8.56,34.979,0,0,0,0,0,0
-0.004,8.56,34.915,0,0,0,0,0,0
-0.004,8.539,34.87,0,0,0,0,0,0
