74.474,1289.114,1353.39,1,2,3,1,2,3
74.474,1289.118,1353.373,1,2,3,1,2,3
74.474,1289.094,1353.402,1,2,3,1,2,3
74.474,1289.076,1353.339,1,2,3,1,2,3
74.474,1289.077,1353.368,1,2,3,1,2,3
74.474,1289.078,1353.368,1,2,3,1,2,3
74.474,1289.062,1353.348,1,2,3,1,2,3
74.474,1289.048,1353.334,1,2,3,1,2,3
74.474,1289.012,1353.35,1,2,3,1,2,3
74.474,1289.023,1353.327,1,2,3,1,2,3
74.474,1289.017,1353.319,1,2,3,1,2,3
74.508,1289.035,1353.312,1,2,3,1,2,3
74.474,1289.022,1353.299,1,2,3,1,2,3
74.474,1289.026,1353.286,1,2,3,1,2,3
74.474,1289.036,1353.29,1,2,3,1,2,3
74.474,1289.003,1353.291,1,2,3,1,2,3
74.474,1289.023,1353.285,1,2,3,1,2,3
74.474,1288.994,1353.264,1,2,3,1,2,3
74.474,1288.997,1353.292,1,2,3,1,2,3
74.474,1288.996,1353.274,1,2,3,1,2,3
74.474,1289.0,1353.287,1,2,3,1,2,3
74.474,1288.981,1353.262,1,2,3,1,2,3
74.474,1288.967,1353.248,1,2,3,1,2,3
74.474,1288.952,1353.249,1,2,3,1,2,3
74.474,1288.954,1353.266,1,2,3,1,2,3
74.474,1288.957,1353.234,1,2,3,1,2,3
74.474,1288.955,1353.253,1,2,3,1,2,3
74.474,1288.935,1353.216,1,2,3,1,2,3
74.474,1288.95,1353.209,1,2,3,1,2,3
74.474,1288.946,1353.215,1,2,3,1,2,3
74.474,1288.902,1353.252,1,2,3,1,2,3
74.474,1288.907,1353.197,1,2,3,1,2,3
74.474,1288.894,1353.219,1,2,3,1,2,3
74.474,1288.866,1353.175,1,2,3,1,2,3
74.474,1288.899,1353.14,1,2,3,1,2,3
74.474,1288.873,1353.157,1,2,3,1,2,3
74.474,1288.904,1353.155,1,2,3,1,2,3
74.474,1288.84,1353.161,1,2,3,1,2,3
74.474,1288.876,1353.13,1,2,3,1,2,3
74.474,1288.844,1353.151,1,2,3,1,2,3
74.474,1288.806,1353.127,1,2,3,1,2,3
74.474,1288.848,1353.103,1,2,3,1,2,3
74.474,1288.819,1353.155,1,2,3,1,2,3
74.474,1288.844,1353.122,1,2,3,1,2,3
74.474,1288.826,1353.103,1,2,3,1,2,3
74.474,1288.84,1353.112,1,2,3,1,2,3
74.474,1288.819,1353.092,1,2,3,1,2,3
74.474,1288.78,1353.091,1,2,3,1,2,3
74.474,1288.798,1353.08,1,2,3,1,2,3
74.474,1288.786,1353.06,1,2,3,1,2,3
74.474,1288.779,1353.063,1,2,3,1,2,3
74.474,1288.699,1353.068,1,2,3,1,2,3
74.474,1288.716,1353.007,1,2,3,1,2,3
74.474,1288.752,1353.058,1,2,3,1,2,3
74.474,1288.758,1353.026,1,2,3,1,2,3
74.474,1288.764,1353.04,1,2,3,1,2,3
74.474,1288.746,1353.028,1,2,3,1,2,3
74.474,1288.741,1353.02,1,2,3,1,2,3
74.474,1288.707,1353.01,1,2,3,1,2,3
74.474,1288.718,1353.032,1,2,3,1,2,3
74.474,1288.714,1353.015,1,2,3,1,2,3
74.474,1288.712,1353.019,1,2,3,1,2,3
74.474,1288.698,1353.02,1,2,3,1,2,3
74.474,1288.694,1353.004,1,2,3,1,2,3
74.474,1288.684,1352.993,1,2,3,1,2,3
74.474,1288.682,1352.976,1,2,3,1,2,3
74.474,1288.661,1352.938,1,2,3,1,2,3
74.474,1288.694,1352.967,1,2,3,1,2,3
74.474,1288.633,1352.967,1,2,3,1,2,3
74.408,1288.659,1352.95,1,2,3,1,2,3
74.474,1288.635,1352.915,1,2,3,1,2,3
74.474,1288.658,1352.96,1,2,3,1,2,3
74.474,1288.62,1352.96,1,2,3,1,2,3
74.474,1288.612,1352.878,1,2,3,1,2,3
74.474,1288.614,1352.883,1,2,3,1,2,3
74.474,1288.591,1352.897,1,2,3,1,2,3
74.474,1288.587,1352.887,1,2,3,1,2,3
74.408,1288.567,1352.868,1,2,3,1,2,3
74.474,1288.576,1352.876,1,2,3,1,2,3
74.474,1288.574,1352.834,1,2,3,1,2,3
74.474,1288.545,1352.881,1,2,3,1,2,3
74.474,1288.563,1352.869,1,2,3,1,2,3
74.408,1288.505,1352.832,1,2,3,1,2,3
74.474,1288.517,1352.834,1,2,3,1,2,3
74.408,1288.536,1352.842,1,2,3,1,2,3
74.408,1288.523,1352.819,1,2,3,1,2,3
74.474,1288.503,1352.789,1,2,3,1,2,3
74.474,1288.484,1352.814,1,2,3,1,2,3
74.474,1288.45,1352.821,1,2,3,1,2,3
74.408,1288.425,1352.753,1,2,3,1,2,3
74.408,1288.474,1352.741,1,2,3,1,2,3
74.408,1288.452,1352.693,1,2,3,1,2,3
74.408,1288.42,1352.704,1,2,3,1,2,3
74.408,1288.376,1352.67,1,2,3,1,2,3
74.408,1288.327,1352.667,1,2,3,1,2,3
