1499.426,77.171
1495.94,76.872
1492.729,76.705
1464.567,75.307
1461.15,75.04
1458.627,74.874
1454.572,74.707
1451.359,74.541
1447.202,74.341
1444.292,74.175
1440.316,74.042
1437.995,73.842
1432.833,73.675
1429.022,73.442
1427.912,73.276
1423.972,73.109
1420.995,72.943
1417.406,72.81
1414.182,72.61
1411.398,72.443
1407.734,72.277
1404.688,72.177
1401.18,71.977
1397.546,71.711
1394.501,71.578
1391.806,71.411
1389.277,71.245
1385.298,71.078
1382.838,70.945
1379.635,70.779
1376.322,70.612
1373.64,70.512
1368.939,70.346
1365.961,70.113
1363.809,69.946
1360.14,69.78
1358.153,69.613
1355.264,69.514
1351.451,69.347
1349.02,69.181
1345.948,69.048
1343.16,68.914
1338.746,68.748
1336.392,68.515
1334.023,68.382
1330.87,68.248
1327.927,68.082
1325.578,67.949
1322.631,67.816
1320.267,67.649
1316.959,67.516
1314.738,67.383
1311.8,67.25
1308.296,67.083
1305.605,66.883
1302.825,66.717
1300.048,66.617
1297.19,66.451
1294.271,66.284
1291.214,66.184
1288.878,66.051
1285.771,65.885
1282.13,65.785
1279.231,65.585
1277.667,65.418
1275.552,65.319
1272.306,65.185
1270.2,65.019
1266.901,64.919
1264.749,64.753
1261.985,64.619
1259.704,64.52
1255.718,64.386
1253.234,64.187
1250.923,64.087
1249.247,63.92
1246.015,63.787
1244.315,63.687
1241.059,63.521
1238.384,63.388
1236.222,63.288
1234.214,63.155
1229.65,63.021
1226.939,62.855
1225.757,62.688
1223.136,62.555
1220.808,62.455
1218.379,62.322
1215.502,62.222
1213.709,62.089
1210.878,61.989
1208.854,61.856
1205.408,61.723
1203.041,61.556
1200.747,61.423
1197.813,61.29
1196.16,61.19
1195.451,61.057
1192.278,60.957
1189.72,60.824
1186.989,60.724
1184.54,60.591
1181.383,60.458
1179.417,60.325
1176.609,60.191
1175.542,60.058
1173.841,59.958
1171.059,59.825
1168.654,59.725
1165.964,59.592
1163.493,59.492
1161.677,59.392
1158.594,59.292
1155.71,59.126
1154.489,58.993
1152.464,58.893
1150.041,58.76
1147.77,58.66
1145.685,58.527
1143.709,58.46
1141.077,58.327
1139.593,58.227
1136.031,58.094
1134.094,57.927
1132.24,57.861
1130.547,57.728
1128.747,57.628
1126.428,57.528
1124.215,57.428
1122.092,57.295
1119.613,57.228
1118.076,57.095
1114.778,57.028
1112.969,56.862
1110.926,56.729
1108.435,56.629
1107.887,56.562
1105.506,56.429
1102.853,56.363
1101.69,56.229
1099.198,56.163
1097.005,56.03
1094.711,55.897
1092.427,55.797
1091.553,55.663
1089.149,55.564
1086.958,55.464
1085.455,55.364
1082.684,55.264
1080.892,55.197
1079.117,55.064
1076.868,54.998
1074.212,54.898
1072.572,54.765
1071.389,54.631
1069.108,54.565
1067.829,54.432
1065.943,54.365
1063.144,54.232
1061.786,54.165
1059.681,54.099
1058.496,53.965
1055.21,53.899
1052.882,53.766
1051.386,53.599
1049.287,53.533
1047.257,53.399
1045.885,53.333
1043.51,53.266
1041.951,53.133
1039.528,53.067
1038.083,52.933
1035.668,52.833
1033.611,52.7
1032.462,52.667
1030.336,52.567
1028.511,52.434
1026.365,52.334
1024.475,52.267
1023.129,52.201
1021.808,52.101
1019.65,52.001
1017.42,51.868
1016.183,51.801
1014.789,51.668
1012.384,51.602
1010.839,51.502
1009.099,51.435
1007.582,51.369
1005.576,51.269
1003.882,51.169
1001.572,51.069
1000.8,50.969
997.716,50.869
996.319,50.803
994.378,50.736
993.59,50.636
991.783,50.57
990.618,50.47
988.667,50.403
987.327,50.336
985.681,50.203
983.494,50.137
982.477,50.037
980.775,49.97
979.642,49.904
977.289,49.77
975.269,49.737
974.97,49.604
971.994,49.537
971.053,49.438
968.988,49.371
966.499,49.238
966.85,49.171
964.243,49.105
962.197,49.005
960.93,48.938
959.602,48.905
957.81,48.772
957.167,48.705
955.438,48.605
953.329,48.539
951.868,48.472
950.454,48.405
948.733,48.339
947.836,48.272
946.017,48.139
944.775,48.106
942.684,47.973
940.965,47.906
939.746,47.839
937.957,47.74
937.14,47.673
935.321,47.573
933.558,47.507
932.359,47.473
931.657,47.407
929.51,47.307
928.032,47.24
925.514,47.14
925.519,47.074
923.19,47.007
921.682,46.874
920.299,46.841
919.511,46.741
918.223,46.707
916.892,46.641
914.966,46.574
913.533,46.474
912.25,46.408
910.652,46.308
908.874,46.241
907.742,46.175
906.201,46.075
904.96,46.008
905.051,45.975
902.366,45.908
901.101,45.842
899.706,45.742
897.057,45.675
896.522,45.609
894.867,45.542
893.105,45.442
892.254,45.376
890.483,45.342
889.599,45.243
888.728,45.209
886.639,45.143
886.718,45.043
884.845,44.976
882.995,44.91
881.545,44.843
880.459,44.743
879.349,44.643
877.85,44.643
877.221,44.577
875.392,44.51
873.833,44.443
872.826,44.344
871.612,44.344
870.618,44.21
868.0,44.177
867.446,44.077
866.927,43.977
864.671,43.944
863.836,43.911
862.907,43.811
861.077,43.778
859.178,43.711
858.839,43.678
858.188,43.578
855.684,43.511
853.871,43.411
853.369,43.345
851.942,43.278
851.817,43.278
850.158,43.178
849.335,43.145
847.441,43.045
846.351,42.979
845.105,42.912
843.255,42.879
841.743,42.746
841.827,42.712
840.458,42.679
839.011,42.646
838.006,42.546
836.452,42.512
835.671,42.413
834.464,42.346
833.268,42.279
831.246,42.246
830.431,42.146
830.112,42.08
828.246,42.046
826.573,42.013
825.941,41.913
824.505,41.88
824.119,41.813
823.074,41.713
821.809,41.68
819.061,41.647
819.411,41.514
818.192,41.514
817.117,41.447
816.12,41.414
814.393,41.314
812.477,41.281
812.998,41.214
811.286,41.181
809.958,41.081
808.285,41.014
806.648,40.914
807.198,40.881
804.694,40.848
804.029,40.814
803.363,40.781
802.172,40.681
800.791,40.648
799.131,40.581
799.37,40.548
797.021,40.448
796.295,40.382
795.046,40.348
794.571,40.282
793.216,40.248
792.301,40.182
791.58,40.149
790.511,40.082
789.162,40.049
788.573,39.982
786.533,39.916
786.347,39.816
785.741,39.816
784.604,39.749
782.861,39.716
782.927,39.649
780.717,39.583
779.988,39.549
778.656,39.516
777.598,39.416
775.737,39.383
776.346,39.316
774.596,39.25
773.461,39.183
772.996,39.15
771.979,39.117
770.918,39.083
769.779,39.017
768.409,38.95
768.38,38.883
765.903,38.883
766.096,38.784
763.459,38.75
764.133,38.684
762.137,38.617
761.413,38.584
760.538,38.551
760.269,38.517
758.488,38.417
756.592,38.351
756.466,38.351
755.126,38.284
753.648,38.251
753.814,38.151
752.496,38.118
