1.926,36.0,0.2,0,0,0
2.149,36.0,0.4,0,0,0
2.373,36.0,0.6,0,0,0
2.596,36.0,0.8,0,0,0
2.82,36.0,1.0,0,0,0
3.043,37.0,1.2,0,0,0
3.267,37.0,1.4,0,0,0
3.49,38.0,1.6,0,0,0
3.714,39.0,1.8,0,0,0
3.937,41.0,2.0,0,0,0
4.161,44.0,2.2,0,0,0
4.384,47.0,2.4,0,0,0
4.608,50.0,2.6,0,0,0
4.831,54.0,2.8,0,0,0
5.055,57.0,3.0,0,0,0
5.278,61.0,3.2,0,0,0
5.502,65.0,3.4,0,0,0
5.725,69.0,3.6,0,0,0
5.949,73.0,3.8,0,0,0
6.172,76.0,4.0,0,0,0
6.395,81.0,4.2,0,0,0
6.619,85.0,4.4,0,0,0
6.842,88.0,4.6,0,0,0
7.066,92.0,4.8,0,0,0
7.289,96.0,5.0,0,0,0
7.513,100.0,5.2,0,0,0
7.736,104.0,5.4,0,0,0
7.96,108.0,5.6,0,0,0
8.183,112.0,5.8,0,0,0
8.407,116.0,6.0,0,0,0
8.63,120.0,6.2,0,0,0
8.854,124.0,6.4,0,0,0
9.077,128.0,6.6,0,0,0
9.301,132.0,6.8,0,0,0
9.524,136.0,7.0,0,0,0
9.748,140.0,7.2,0,0,0
9.971,145.0,7.4,0,0,0
10.195,148.0,7.6,0,0,0
10.418,152.0,7.8,0,0,0
10.641,156.0,8.0,0,0,0
10.865,160.0,8.2,0,0,0
11.088,164.0,8.4,0,0,0
11.312,168.0,8.6,0,0,0
11.535,173.0,8.8,0,0,0
11.759,177.0,9.0,0,0,0
11.982,181.0,9.2,0,0,0
12.206,185.0,9.4,1,0,0
12.429,189.0,9.6,1,0,0
12.653,193.0,9.8,1,0,0
12.876,197.0,10.0,1,0,0
13.1,201.0,10.2,1,0,0
13.323,205.0,10.4,1,0,0
13.547,209.0,10.6,1,0,0
13.77,213.0,10.8,1,0,0
13.994,217.0,11.0,1,0,0
14.217,221.0,11.2,1,0,0
14.441,225.0,11.4,1,0,0
14.664,229.0,11.6,1,0,0
14.888,233.0,11.8,1,0,0
15.111,237.0,12.0,1,0,0
15.334,241.0,12.2,1,0,0
15.558,245.0,12.4,1,0,0
15.781,250.0,12.6,1,0,0
16.005,254.0,12.8,1,0,0
16.228,258.0,13.0,1,0,0
16.452,262.0,13.2,1,0,0
16.675,266.0,13.4,1,0,0
16.899,270.0,13.6,1,0,0
17.122,274.0,13.8,1,0,0
17.346,278.0,14.0,1,0,0
17.569,282.0,14.2,1,0,0
17.793,286.0,14.4,1,0,0
18.016,290.0,14.6,1,0,0
18.24,294.0,14.8,1,0,0
18.463,298.0,15.0,1,0,0
18.687,303.0,15.2,1,0,0
18.91,307.0,15.4,1,0,0
19.134,311.0,15.6,1,0,0
19.357,315.0,15.8,1,0,0
19.58,319.0,16.0,1,0,0
19.804,323.0,16.2,1,0,0
20.027,327.0,16.4,1,0,0
20.586,337.0,16.9,1,0,0
21.145,347.0,17.4,1,0,0
21.704,357.0,17.9,1,0,0
22.262,368.0,18.4,1,0,0
22.821,378.0,18.9,1,0,0
23.38,388.0,19.4,1,0,0
23.938,398.0,19.9,1,0,0
24.497,409.0,20.4,1,0,0
25.056,419.0,20.9,1,0,0
25.614,429.0,21.4,1,0,0
26.173,439.0,21.9,1,0,0
26.732,450.0,22.4,1,0,0
27.29,460.0,22.9,1,0,0
27.849,472.0,23.4,1,0,0
28.408,481.0,23.9,1,0,0
28.966,491.0,24.4,1,0,0
29.525,501.0,24.9,1,0,0
30.084,512.0,25.4,1,0,0
30.643,522.0,25.9,1,0,0
31.201,532.0,26.4,1,0,0
31.76,542.0,26.9,1,0,0
32.319,553.0,27.4,1,0,0
32.877,563.0,27.9,1,0,0
33.436,573.0,28.4,1,0,0
33.995,584.0,28.9,1,0,0
34.553,594.0,29.4,1,0,0
35.112,604.0,29.9,1,0,0
35.671,614.0,30.4,1,0,0
36.229,625.0,30.9,1,0,0
36.788,635.0,31.4,1,0,0
37.347,645.0,31.9,1,0,0
37.905,656.0,32.4,1,0,0
38.464,666.0,32.9,1,0,0
39.023,676.0,33.4,1,0,0
39.582,686.0,33.9,1,0,0
40.14,697.0,34.4,1,0,0
40.699,707.0,34.9,1,0,0
41.258,717.0,35.4,1,0,0
41.816,728.0,35.9,1,0,0
42.375,738.0,36.4,1,0,0
42.934,748.0,36.9,1,0,0
43.492,758.0,37.4,1,0,0
44.051,769.0,37.9,1,0,0
44.61,779.0,38.4,1,0,0
45.168,789.0,38.9,1,0,0
45.727,799.0,39.4,1,0,0
46.286,810.0,39.9,1,0,0
46.844,820.0,40.4,1,0,0
47.403,830.0,40.9,1,0,0
47.962,841.0,41.4,1,0,0
48.521,855.0,41.9,1,0,0
49.079,863.0,42.4,1,0,0
49.638,873.0,42.9,1,0,0
50.197,884.0,43.4,1,0,0
50.755,894.0,43.9,1,0,0
51.314,904.0,44.4,1,0,0
51.873,914.0,44.9,1,0,0
52.431,925.0,45.4,1,0,0
52.99,935.0,45.9,1,0,0
53.549,945.0,46.4,1,0,0
54.107,956.0,46.9,1,0,0
54.666,966.0,47.4,1,0,0
55.225,976.0,47.9,1,0,0
55.783,987.0,48.4,1,0,0
56.342,997.0,48.9,1,0,0
56.901,1007.0,49.4,1,0,0
57.46,1017.0,49.9,1,0,0
58.018,1028.0,50.4,1,0,0
58.577,1038.0,50.9,1,0,0
59.136,1048.0,51.4,1,0,0
59.694,1059.0,51.9,1,0,0
60.253,1069.0,52.4,1,2,3
60.812,1079.0,52.9,1,2,3
61.37,1090.0,53.4,1,2,3
61.929,1100.0,53.9,1,2,3
62.488,1110.0,54.4,1,2,3
63.046,1120.0,54.9,1,2,3
63.605,1131.0,55.4,1,2,3
64.164,1141.0,55.9,1,2,3
64.722,1152.0,56.4,1,2,3
65.281,1162.0,56.9,1,2,3
65.84,1172.0,57.4,1,2,3
66.399,1183.0,57.9,1,2,3
66.957,1193.0,58.4,1,2,3
67.516,1203.0,58.9,1,2,3
68.075,1213.0,59.4,1,2,3
68.633,1224.0,59.9,1,2,3
69.192,1234.0,60.4,1,2,3
69.751,1244.0,60.9,1,2,3
70.309,1255.0,61.4,1,2,3
74.779,1337.0,65.4,1,2,3
79.248,1419.0,69.4,1,2,3
83.718,1502.0,73.4,1,2,3
88.187,1609.0,77.4,1,2,3
92.657,1689.0,81.4,1,2,3
97.126,1772.0,85.4,1,2,3
101.596,1855.0,89.4,1,2,3
106.065,1940.0,93.4,1,2,3
110.535,2022.0,97.4,1,2,3
115.004,2107.0,101.4,1,2,3
119.474,2189.0,105.4,1,2,3
123.943,2272.0,109.4,1,2,3
128.413,2355.0,113.4,1,2,3
132.882,2439.0,117.4,1,2,3
137.352,2522.0,121.4,1,2,3
141.821,2606.0,125.4,1,2,3
146.291,2689.0,129.4,1,2,3
150.76,2780.0,133.4,1,2,3
155.23,2856.0,137.4,1,2,3
159.699,2940.0,141.4,1,2,3
164.169,3023.0,145.4,1,2,3
168.638,3106.0,149.4,1,2,3
173.108,3189.0,153.4,1,2,3
177.577,3272.0,157.4,1,2,3
182.047,3356.0,161.4,1,2,3
186.516,3439.0,165.4,1,2,3
190.986,3521.0,169.4,1,2,3
195.455,3605.0,173.4,1,2,3
199.925,3687.0,177.4,1,2,3
204.394,3771.0,181.4,1,2,3
208.864,3854.0,185.4,1,2,3
213.333,3937.0,189.4,1,2,3
217.803,4020.0,193.4,1,2,3
222.273,4101.0,197.4,1,2,3
226.742,4185.0,201.4,1,2,3
231.212,4269.0,205.4,1,2,3
235.681,4351.0,209.4,1,2,3
240.151,4434.0,213.4,1,2,3
244.62,4517.0,217.4,1,2,3
249.09,4599.0,221.4,1,2,3
253.559,4682.0,225.4,1,2,3
258.029,4765.0,229.4,1,2,3
262.498,4847.0,233.4,1,2,3
266.968,4943.0,237.4,1,2,3
271.437,5009.0,241.4,1,2,3
275.907,5095.0,245.4,1,2,3
280.376,5178.0,249.4,1,2,3
284.846,5259.0,253.4,1,2,3
289.315,5342.0,257.4,1,2,3
293.785,5425.0,261.4,1,2,3
298.254,5507.0,265.4,1,2,3
302.724,5589.0,269.4,1,2,3
307.193,5672.0,273.4,1,2,3
311.663,5754.0,277.4,1,2,3
316.132,5836.0,281.4,1,2,3
320.602,5912.0,285.4,1,2,3
325.071,6000.0,289.4,1,2,3
329.541,6082.0,293.4,1,2,3
334.01,6164.0,297.4,1,2,3
338.48,6247.0,301.4,1,2,3
342.949,6332.0,305.4,1,2,3
347.419,6410.0,309.4,1,2,3
351.888,6493.0,313.4,1,2,3
356.358,6576.0,317.4,1,2,3
360.827,6660.0,321.4,1,2,3
365.297,6737.0,325.4,1,2,3
369.766,6819.0,329.4,1,2,3
374.236,6902.0,333.4,1,2,3
378.705,6982.0,337.4,1,2,3
383.175,7062.0,341.4,1,2,3
387.644,7145.0,345.4,1,2,3
392.114,7227.0,349.4,1,2,3
396.583,7305.0,353.4,1,2,3
401.053,7389.0,357.4,1,2,3
405.522,7468.0,361.4,1,2,3
409.992,7546.0,365.4,1,2,3
414.461,7627.0,369.4,1,2,3
418.931,7709.0,373.4,1,2,3
423.4,7793.0,377.4,1,2,3
427.87,7869.0,381.4,1,2,3
432.339,7952.0,385.4,1,2,3
436.809,8032.0,389.4,1,2,3
441.278,8112.0,393.4,1,2,3
445.748,8194.0,397.4,1,2,3
450.217,8271.0,401.4,1,2,3
454.687,8352.0,405.4,1,2,3
459.156,8431.0,409.4,1,2,3
463.626,8509.0,413.4,1,2,3
468.095,8615.0,417.4,1,2,3
472.565,8677.0,421.4,1,2,3
477.034,8758.0,425.4,1,2,3
481.504,8839.0,429.4,1,2,3
485.973,8916.0,433.4,1,2,3
490.443,8996.0,437.4,1,2,3
494.912,9077.0,441.4,1,2,3
499.382,9155.0,445.4,1,2,3
503.851,9237.0,449.4,1,2,3
508.321,9316.0,453.4,1,2,3
512.79,9394.0,457.4,1,2,3
517.26,9471.0,461.4,1,2,3
521.729,9553.0,465.4,1,2,3
526.199,9630.0,469.4,1,2,3
530.668,9712.0,473.4,1,2,3
535.138,9789.0,477.4,1,2,3
539.607,9869.0,481.4,1,2,3
544.077,9948.0,485.4,1,2,3
548.546,10025.0,489.4,1,2,3
553.016,10105.0,493.4,1,2,3
548.546,10027.0,489.4,1,2,3
544.077,9948.0,485.4,1,2,3
539.607,9868.0,481.4,1,2,3
535.138,9790.0,477.4,1,2,3
530.668,9711.0,473.4,1,2,3
526.199,9633.0,469.4,1,2,3
521.729,9552.0,465.4,1,2,3
517.26,9478.0,461.4,1,2,3
512.79,9396.0,457.4,1,2,3
508.321,9314.0,453.4,1,2,3
503.851,9238.0,449.4,1,2,3
499.382,9156.0,445.4,1,2,3
494.912,9076.0,441.4,1,2,3
490.443,8998.0,437.4,1,2,3
485.973,8916.0,433.4,1,2,3
481.504,8839.0,429.4,1,2,3
477.034,8760.0,425.4,1,2,3
472.565,8680.0,421.4,1,2,3
468.095,8599.0,417.4,1,2,3
463.626,8490.0,413.4,1,2,3
459.156,8433.0,409.4,1,2,3
454.687,8354.0,405.4,1,2,3
450.217,8272.0,401.4,1,2,3
445.748,8195.0,397.4,1,2,3
441.278,8116.0,393.4,1,2,3
436.809,8033.0,389.4,1,2,3
432.339,7952.0,385.4,1,2,3
427.87,7872.0,381.4,1,2,3
423.4,7791.0,377.4,1,2,3
418.931,7709.0,373.4,1,2,3
414.461,7629.0,369.4,1,2,3
409.992,7547.0,365.4,1,2,3
405.522,7469.0,361.4,1,2,3
401.053,7389.0,357.4,1,2,3
396.583,7307.0,353.4,1,2,3
392.114,7227.0,349.4,1,2,3
387.644,7147.0,345.4,1,2,3
383.175,7066.0,341.4,1,2,3
378.705,6986.0,337.4,1,2,3
374.236,6902.0,333.4,1,2,3
369.766,6821.0,329.4,1,2,3
365.297,6741.0,325.4,1,2,3
360.827,6661.0,321.4,1,2,3
356.358,6578.0,317.4,1,2,3
351.888,6495.0,313.4,1,2,3
347.419,6412.0,309.4,1,2,3
342.949,6335.0,305.4,1,2,3
338.48,6248.0,301.4,1,2,3
334.01,6166.0,297.4,1,2,3
329.541,6085.0,293.4,1,2,3
325.071,6002.0,289.4,1,2,3
320.602,5920.0,285.4,1,2,3
316.132,5838.0,281.4,1,2,3
311.663,5756.0,277.4,1,2,3
307.193,5673.0,273.4,1,2,3
302.724,5591.0,269.4,1,2,3
298.254,5509.0,265.4,1,2,3
293.785,5427.0,261.4,1,2,3
289.315,5345.0,257.4,1,2,3
284.846,5262.0,253.4,1,2,3
280.376,5180.0,249.4,1,2,3
275.907,5097.0,245.4,1,2,3
271.437,5015.0,241.4,1,2,3
266.968,4932.0,237.4,1,2,3
262.498,4841.0,233.4,1,2,3
258.029,4768.0,229.4,1,2,3
253.559,4685.0,225.4,1,2,3
249.09,4602.0,221.4,1,2,3
244.62,4520.0,217.4,1,2,3
240.151,4437.0,213.4,1,2,3
235.681,4354.0,209.4,1,2,3
231.212,4271.0,205.4,1,2,3
226.742,4188.0,201.4,1,2,3
222.273,4106.0,197.4,1,2,3
217.803,4023.0,193.4,1,2,3
213.333,3939.0,189.4,1,2,3
208.864,3857.0,185.4,1,2,3
204.394,3774.0,181.4,1,2,3
199.925,3690.0,177.4,1,2,3
195.455,3607.0,173.4,1,2,3
190.986,3524.0,169.4,1,2,3
186.516,3441.0,165.4,1,2,3
182.047,3357.0,161.4,1,2,3
177.577,3274.0,157.4,1,2,3
173.108,3191.0,153.4,1,2,3
168.638,3108.0,149.4,1,2,3
164.169,3025.0,145.4,1,2,3
159.699,2942.0,141.4,1,2,3
155.23,2859.0,137.4,1,2,3
150.76,2775.0,133.4,1,2,3
146.291,2686.0,129.4,1,2,3
141.821,2609.0,125.4,1,2,3
137.352,2525.0,121.4,1,2,3
132.882,2442.0,117.4,1,2,3
128.413,2359.0,113.4,1,2,3
123.943,2279.0,109.4,1,2,3
