1500.557,1554.919,79.935
1499.983,1553.996,79.901
1499.363,1552.989,79.835
1498.532,1553.051,79.835
1497.485,1552.213,79.801
1495.757,1550.304,79.735
1493.313,1546.636,79.602
1468.883,1523.876,78.336
1465.464,1520.522,78.137
1462.14,1517.473,78.003
1444.053,1499.426,77.171
1440.84,1495.94,76.872
1437.561,1492.729,76.705
1408.605,1464.567,75.307
1405.463,1461.15,75.04
1402.288,1458.627,74.874
1399.148,1454.572,74.707
1395.456,1451.359,74.541
1392.349,1447.202,74.341
1388.644,1444.292,74.175
1385.626,1440.316,74.042
1381.959,1437.995,73.842
1378.933,1432.833,73.675
1374.13,1429.022,73.442
1371.157,1427.912,73.276
1368.161,1423.972,73.109
1365.189,1420.995,72.943
1361.943,1417.406,72.81
1358.876,1414.182,72.61
1355.415,1411.398,72.443
1352.497,1407.734,72.277
1348.939,1404.688,72.177
1346.018,1401.18,71.977
1341.409,1397.546,71.711
1338.564,1394.501,71.578
1335.718,1391.806,71.411
1332.963,1389.277,71.245
1329.856,1385.298,71.078
1327.034,1382.838,70.945
1323.601,1379.635,70.779
1320.794,1376.322,70.612
1317.357,1373.64,70.512
1314.612,1368.939,70.346
1310.194,1365.961,70.113
1307.468,1363.809,69.946
1304.718,1360.14,69.78
1302.022,1358.153,69.613
1299.009,1355.264,69.514
1296.278,1351.451,69.347
1293.001,1349.02,69.181
1290.296,1345.948,69.048
1286.971,1343.16,68.914
1284.324,1338.746,68.748
1280.082,1336.392,68.515
1277.445,1334.023,68.382
1274.809,1330.87,68.248
1272.203,1327.927,68.082
1269.312,1325.578,67.949
1266.8,1322.631,67.816
1263.647,1320.267,67.649
1261.129,1316.959,67.516
1258.322,1314.738,67.383
1255.781,1311.8,67.25
1251.678,1308.296,67.083
1249.083,1305.605,66.883
1246.578,1302.825,66.717
1244.085,1300.048,66.617
1240.95,1297.19,66.451
1238.414,1294.271,66.284
1235.336,1291.214,66.184
1232.925,1288.878,66.051
1229.8,1285.771,65.885
1227.389,1282.13,65.785
1223.424,1279.231,65.585
1221.025,1277.667,65.418
1218.596,1275.552,65.319
1216.231,1272.306,65.185
1213.537,1270.2,65.019
1211.177,1266.901,64.919
1208.269,1264.749,64.753
1205.834,1261.985,64.619
1202.935,1259.704,64.52
1200.594,1255.718,64.386
1196.817,1253.234,64.187
1194.456,1250.923,64.087
1192.135,1249.247,63.92
1189.648,1246.015,63.787
1187.274,1244.315,63.687
1184.908,1241.059,63.521
1182.211,1238.384,63.388
1179.955,1236.222,63.288
1177.063,1234.214,63.155
1174.758,1229.65,63.021
1171.169,1226.939,62.855
1168.895,1225.757,62.688
1166.639,1223.136,62.555
1164.369,1220.808,62.455
1162.063,1218.379,62.322
1159.828,1215.502,62.222
1157.03,1213.709,62.089
1154.888,1210.878,61.989
1152.187,1208.854,61.856
1150.037,1205.408,61.723
1146.493,1203.041,61.556
1144.315,1200.747,61.423
1142.112,1197.813,61.29
1139.919,1196.16,61.19
1137.755,1195.451,61.057
1135.586,1192.278,60.957
1132.951,1189.72,60.824
1130.805,1186.989,60.724
1128.257,1184.54,60.591
1126.118,1181.383,60.458
1122.747,1179.417,60.325
1120.591,1176.609,60.191
1118.484,1175.542,60.058
1116.307,1173.841,59.958
1114.173,1171.059,59.825
1112.115,1168.654,59.725
1109.58,1165.964,59.592
1107.486,1163.493,59.492
1105.007,1161.677,59.392
1103.011,1158.594,59.292
1099.794,1155.71,59.126
1097.78,1154.489,58.993
1095.761,1152.464,58.893
1093.814,1150.041,58.76
1091.691,1147.77,58.66
1089.724,1145.685,58.527
1087.317,1143.709,58.46
1085.321,1141.077,58.327
1082.92,1139.593,58.227
1080.978,1136.031,58.094
1077.868,1134.094,57.927
1075.943,1132.24,57.861
1074.021,1130.547,57.728
1072.129,1128.747,57.628
1070.056,1126.428,57.528
1068.139,1124.215,57.428
1065.738,1122.092,57.295
1063.89,1119.613,57.228
1061.638,1118.076,57.095
1059.742,1114.778,57.028
1056.736,1112.969,56.862
1054.877,1110.926,56.729
1053.008,1108.435,56.629
1051.173,1107.887,56.562
1049.175,1105.506,56.429
1047.382,1102.853,56.363
1045.063,1101.69,56.229
1043.249,1099.198,56.163
1041.02,1097.005,56.03
1039.191,1094.711,55.897
1036.342,1092.427,55.797
1034.502,1091.553,55.663
1032.728,1089.149,55.564
1030.934,1086.958,55.464
1028.999,1085.455,55.364
1027.264,1082.684,55.264
1025.048,1080.892,55.197
1023.283,1079.117,55.064
1021.072,1076.868,54.998
1019.412,1074.212,54.898
1016.624,1072.572,54.765
1014.876,1071.389,54.631
1013.161,1069.108,54.565
1011.479,1067.829,54.432
1009.628,1065.943,54.365
1007.912,1063.144,54.232
1005.799,1061.786,54.165
1004.103,1059.681,54.099
1002.053,1058.496,53.965
1000.378,1055.21,53.899
996.966,1052.882,53.766
994.864,1051.386,53.599
993.27,1049.287,53.533
991.179,1047.257,53.399
989.531,1045.885,53.333
987.538,1043.51,53.266
986.285,1041.951,53.133
984.259,1039.528,53.067
982.635,1038.083,52.933
980.028,1035.668,52.833
978.42,1033.611,52.7
976.774,1032.462,52.667
975.139,1030.336,52.567
973.171,1028.511,52.434
971.552,1026.365,52.334
969.673,1024.475,52.267
968.096,1023.129,52.201
966.186,1021.808,52.101
964.625,1019.65,52.001
962.104,1017.42,51.868
960.532,1016.183,51.801
958.964,1014.789,51.668
957.423,1012.384,51.602
955.716,1010.839,51.502
954.145,1009.099,51.435
952.292,1007.582,51.369
950.747,1005.576,51.269
948.886,1003.882,51.169
947.369,1001.572,51.069
944.92,1000.8,50.969
943.43,997.716,50.869
941.289,996.319,50.803
939.742,994.378,50.736
938.24,993.59,50.636
936.696,991.783,50.57
935.225,990.618,50.47
933.77,988.667,50.403
932.129,987.327,50.336
930.746,985.681,50.203
928.558,983.494,50.137
927.118,982.477,50.037
925.597,980.775,49.97
924.153,979.642,49.904
922.295,977.289,49.77
920.895,975.269,49.737
919.121,974.97,49.604
917.716,971.994,49.537
915.97,971.053,49.438
914.529,968.988,49.371
912.235,966.499,49.238
910.8,966.85,49.171
909.381,964.243,49.105
907.936,962.197,49.005
906.449,960.93,48.938
905.076,959.602,48.905
903.395,957.81,48.772
901.995,957.167,48.705
900.263,955.438,48.605
898.911,953.329,48.539
896.924,951.868,48.472
895.564,950.454,48.405
894.172,948.733,48.339
892.81,947.836,48.272
891.164,946.017,48.139
889.782,944.775,48.106
888.15,942.684,47.973
886.833,940.965,47.906
885.201,939.746,47.839
883.861,937.957,47.74
881.728,937.14,47.673
880.442,935.321,47.573
879.114,933.558,47.507
877.805,932.359,47.473
876.376,931.657,47.407
875.092,929.51,47.307
873.495,928.032,47.24
872.232,925.514,47.14
870.609,925.519,47.074
869.334,923.19,47.007
867.251,921.682,46.874
865.982,920.299,46.841
864.631,919.511,46.741
863.367,918.223,46.707
862.023,916.892,46.641
860.767,914.966,46.574
859.158,913.533,46.474
857.883,912.25,46.408
856.329,910.652,46.308
855.073,908.874,46.241
853.105,907.742,46.175
851.85,906.201,46.075
850.614,904.96,46.008
849.388,905.051,45.975
848.025,902.366,45.908
846.762,901.101,45.842
845.269,899.706,45.742
844.006,897.057,45.675
842.549,896.522,45.609
841.304,894.867,45.542
839.326,893.105,45.442
838.149,892.254,45.376
836.91,890.483,45.342
835.719,889.599,45.243
834.501,888.728,45.209
833.292,886.639,45.143
831.854,886.718,45.043
830.66,884.845,44.976
829.166,882.995,44.91
828.021,881.545,44.843
826.173,880.459,44.743
824.968,879.349,44.643
823.84,877.85,44.643
822.664,877.221,44.577
821.387,875.392,44.51
820.195,873.833,44.443
818.78,872.826,44.344
817.659,871.612,44.344
816.205,870.618,44.21
815.073,868.0,44.177
813.213,867.446,44.077
812.057,866.927,43.977
810.939,864.671,43.944
809.784,863.836,43.911
808.591,862.907,43.811
807.451,861.077,43.778
806.156,859.178,43.711
805.005,858.839,43.678
803.623,858.188,43.578
802.495,855.684,43.511
800.697,853.871,43.411
799.584,853.369,43.345
798.444,851.942,43.278
797.366,851.817,43.278
796.254,850.158,43.178
795.13,849.335,43.145
793.752,847.441,43.045
792.693,846.351,42.979
791.359,845.105,42.912
790.231,843.255,42.879
788.532,841.743,42.746
787.455,841.827,42.712
786.435,840.458,42.679
785.332,839.011,42.646
784.174,838.006,42.546
783.07,836.452,42.512
781.805,835.671,42.413
780.765,834.464,42.346
779.438,833.268,42.279
778.368,831.246,42.246
776.691,830.431,42.146
775.639,830.112,42.08
774.623,828.246,42.046
773.611,826.573,42.013
772.457,825.941,41.913
771.418,824.505,41.88
770.093,824.119,41.813
769.068,823.074,41.713
767.854,821.809,41.68
766.789,819.061,41.647
765.174,819.411,41.514
764.128,818.192,41.514
763.101,817.117,41.447
762.089,816.12,41.414
761.009,814.393,41.314
760.003,812.477,41.281
758.756,812.998,41.214
757.763,811.286,41.181
756.526,809.958,41.081
755.517,808.285,41.014
753.957,806.648,40.914
753.012,807.198,40.881
752.0,804.694,40.848
751.025,804.029,40.814
749.933,803.363,40.781
748.978,802.172,40.681
747.796,800.791,40.648
746.81,799.131,40.581
745.655,799.37,40.548
744.668,797.021,40.448
743.144,796.295,40.382
742.143,795.046,40.348
741.206,794.571,40.282
740.236,793.216,40.248
739.282,792.301,40.182
738.282,791.58,40.149
737.122,790.511,40.082
736.22,789.162,40.049
735.053,788.573,39.982
734.078,786.533,39.916
732.647,786.347,39.816
731.644,785.741,39.816
730.723,784.604,39.749
729.785,782.861,39.716
728.806,782.927,39.649
727.92,780.717,39.583
726.752,779.988,39.549
725.854,778.656,39.516
724.71,777.598,39.416
723.778,775.737,39.383
722.364,776.346,39.316
721.397,774.596,39.25
720.479,773.461,39.183
719.595,772.996,39.15
718.667,771.979,39.117
