0.005,98.235,0.1277
0.01,198.235,0.0514
0.015,299.819,0.035
0.02,401.851,0.0197
0.025,504.84,0.0353
0.03,607.617,0.0202
0.035,710.474,0.0228
0.04,813.538,0.0303
0.045,918.105,0.0463
0.05,1021.389,0.0138
0.055,1124.493,0.0212
0.06,1227.937,0.0189
0.065,1331.168,0.0291
0.07,1434.635,0.0253
0.075,1538.838,0.085
0.08,1660.044,0.0423
0.085,1764.647,0.0323
0.09,1868.667,0.0459
0.095,1972.751,0.03
0.1,2076.907,0.0415
0.105,2181.103,0.034
0.11,2285.475,0.0246
0.115,2389.466,0.0453
0.12,2493.54,0.0395
0.125,2597.939,0.0503
0.13,2701.833,0.0411
0.135,2805.812,0.1226
0.14,2909.934,0.0579
0.145,3014.098,0.0273
0.15,3117.939,0.044
0.155,3221.897,0.035
0.16,3325.921,0.0381
0.165,3429.837,0.057
0.17,3533.727,0.0317
0.175,3637.755,0.0298
0.18,3741.492,0.0686
0.185,3845.367,0.0411
0.19,3949.185,0.0399
0.195,4052.394,0.0473
0.2,4156.143,0.0488
0.205,4259.808,0.0771
0.21,4363.426,0.0349
0.215,4466.88,0.04
0.22,4570.55,0.0425
0.225,4673.53,0.0431
0.23,4777.138,0.0675
0.235,4879.761,0.2292
0.24,4982.896,0.0966
0.245,5085.945,0.0845
0.25,5189.174,0.036
0.255,5292.219,0.0743
0.26,5395.148,0.0998
0.265,5498.072,0.0942
0.27,5600.774,0.0766
0.275,5703.71,0.0475
0.28,5806.526,0.0662
0.285,5909.158,0.0803
0.29,6011.838,0.0666
0.295,6114.284,0.0657
0.3,6216.98,0.0485
0.305,6324.293,0.0919
0.31,6423.82,0.1372
0.315,6527.577,0.0833
0.32,6628.498,0.1017
0.325,6730.183,0.1026
0.33,6832.244,0.1088
0.335,6933.094,0.1279
0.34,7035.207,0.079
0.345,7135.559,0.0913
0.35,7236.632,0.1412
0.355,7338.831,0.0939
0.36,7438.535,0.1283
0.365,7537.726,0.1318
0.37,7639.776,0.1621
0.375,7741.0,0.0667
0.38,7842.545,0.1119
0.385,7942.042,0.1153
0.39,8042.103,0.0891
0.395,8143.754,0.1079
0.4,8243.432,0.112
0.405,8342.225,0.138
0.41,8443.739,0.1125
0.415,8543.036,0.1001
0.42,8648.934,0.4594
0.425,8748.813,0.1542
0.43,8848.448,0.1136
0.435,8947.825,0.1285
0.44,9046.796,0.112
0.445,9147.03,0.151
0.45,9245.784,0.0884
0.455,9344.682,0.1508
0.46,9443.006,0.1271
0.465,9541.768,0.0916
0.47,9640.975,0.1446
0.475,9741.421,0.0912
0.48,9838.591,0.0709
0.485,9937.519,0.1311
0.49,10037.474,0.1563
0.495,10135.33,0.0936
0.5,10231.103,0.0998
0.505,10319.964,0.1549
0.51,10389.313,0.0679
0.515,10442.818,0.0623
0.52,10486.371,0.0574
0.525,10523.339,0.0564
0.53,10555.046,0.0583
0.535,10582.897,0.0469
0.54,10606.596,0.0919
0.545,10625.492,0.0558
0.55,10640.155,0.0712
0.555,10650.214,0.1224
